Agent,Participant,Frequency(Base_Rate),Training Phase,Trail number,Email_ID,ground truth,human_truth,choice made/decision,outcome,Hit,Miss,False,Correct Rejection
HiFQA12,A1CSDIX05PK9V,75,2,21,62,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,22,87,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,23,215,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,24,94,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,25,29,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,26,220,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,27,155,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,28,212,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,29,56,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,30,221,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,31,201,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,32,121,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,33,163,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,34,223,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,35,81,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,36,128,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,37,93,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,38,202,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,2,39,152,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,2,40,12,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,3,1,191,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,2,192,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,3,180,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA12,A1CSDIX05PK9V,75,3,4,194,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,5,224,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,6,237,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,7,231,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,8,233,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,9,227,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA12,A1CSDIX05PK9V,75,3,10,181,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,1,1,235,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,1,2,189,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,1,3,237,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,1,4,222,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,1,5,181,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,1,6,186,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,1,7,202,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,1,8,225,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,1,9,224,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,1,10,194,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,1,48,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,2,238,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,3,143,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,4,230,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,2,5,4,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,6,117,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,7,120,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,8,105,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,9,152,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,10,86,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,11,130,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,12,167,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,13,110,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,14,104,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,15,99,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,16,58,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,17,8,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,18,175,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,19,195,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,20,101,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,21,223,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,2,22,174,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,23,91,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,24,226,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,25,163,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,26,200,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,27,65,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,28,215,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,2,29,142,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,30,20,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,31,205,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,2,32,64,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,33,196,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,2,34,158,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,35,80,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,36,11,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,37,51,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,38,234,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,2,39,44,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,2,40,19,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,3,1,187,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,2,235,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,3,183,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA13,A1CTUG0RUGCY48,75,3,4,214,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,5,227,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,6,182,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA13,A1CTUG0RUGCY48,75,3,7,220,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,8,228,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA13,A1CTUG0RUGCY48,75,3,9,229,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA13,A1CTUG0RUGCY48,75,3,10,216,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA14,A1DNJ17PE2RYJZ,75,1,1,239,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,2,185,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,1,3,233,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,4,225,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,5,194,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,6,195,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,7,202,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,8,180,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,1,9,208,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,1,10,232,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,1,131,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,2,41,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,3,214,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,4,6,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,5,59,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,6,39,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,7,121,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,8,14,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,9,196,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,10,228,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,11,98,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,12,76,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,13,203,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,14,1,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,15,53,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,16,209,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,17,210,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,18,171,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,19,104,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,20,99,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,21,118,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,22,70,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,23,152,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,24,174,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,25,155,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,26,188,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,27,10,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,28,204,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,29,83,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,30,16,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,31,135,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,32,114,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,33,230,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,34,78,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,35,144,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,36,205,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,2,37,173,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,38,100,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,39,125,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,2,40,165,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,3,1,193,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,2,179,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,3,3,206,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,4,207,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,5,215,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,6,183,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA14,A1DNJ17PE2RYJZ,75,3,7,219,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,8,235,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,9,220,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA14,A1DNJ17PE2RYJZ,75,3,10,211,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,1,188,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,2,179,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,1,3,199,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,4,194,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,5,192,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,6,210,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,7,189,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA15,A1EBVJWBNNPUFU,75,1,8,221,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,1,9,184,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,1,10,195,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,1,166,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,2,127,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,3,119,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,4,123,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,5,207,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,6,3,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,7,190,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA15,A1EBVJWBNNPUFU,75,2,8,198,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,9,227,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,10,71,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,11,67,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,12,142,Phishing,Ham,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,13,41,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,14,83,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,15,120,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,16,86,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,17,5,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,18,21,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,19,237,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,20,231,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,21,208,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,22,98,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,23,222,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,24,96,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,25,236,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA15,A1EBVJWBNNPUFU,75,2,26,235,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,2,27,85,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,28,174,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,29,90,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,30,31,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,31,175,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,32,148,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,33,48,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,34,82,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,35,176,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,36,92,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,37,60,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,38,30,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,39,12,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,2,40,1,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA15,A1EBVJWBNNPUFU,75,3,1,238,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,2,215,Ham,Ham,Phishing,0.0,0,0,1,0
HiFQA15,A1EBVJWBNNPUFU,75,3,3,183,Phishing,Phishing,Phishing,1.0,1,0,0,0
HiFQA15,A1EBVJWBNNPUFU,75,3,4,204,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,5,223,Ham,Phishing,Phishing,0.0,0,0,1,0
HiFQA15,A1EBVJWBNNPUFU,75,3,6,232,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,7,239,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,8,205,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,9,188,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA15,A1EBVJWBNNPUFU,75,3,10,182,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,1,1,189,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,2,181,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,1,3,236,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,4,207,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,5,215,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,6,209,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,7,212,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,8,216,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,9,233,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,1,10,180,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,1,54,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,2,228,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,3,2,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,4,9,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,5,199,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,6,225,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,7,92,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,8,101,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,9,219,Ham,Phishing,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,10,158,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,11,72,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,12,210,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,13,118,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,14,171,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,15,125,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,16,53,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,17,227,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,18,124,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,19,45,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,20,57,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,21,165,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,22,77,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,23,7,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,24,67,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,25,78,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,26,127,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,27,137,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,28,221,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,29,31,Phishing,Ham,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,30,200,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,31,198,Ham,Ham,Ham,1.0,0,0,0,1
HiFQA16,A1EITLFAMKA61U,75,2,32,93,Phishing,Phishing,Ham,0.0,0,1,0,0
HiFQA16,A1EITLFAMKA61U,75,2,33,147,Phishing,Phishing,Ham,0.0,0,1,0,0
